State,Name,Percentage_of_Adults_Reporting_Poor_Health,Number_of_Poor_Physical_Health_Days_in_Past_30_,Percentage_of_Adult_Smokers,Percentage_of_Obese_Adults,Food_environment_index_0_to_10,Percentage_of_Adults_Reporting_No_Physical_Activity,Access_to_exercise_opportunities,Excessive_drinking_raw,Number_of_primary_care_physicians_per_100k,Ratio_of_population_to_primary_care_physicians,Percentage_of_Medicare_enrollees_that_had_an_annual_flu_vaccination,Children_in_poverty_raw_value,Income_inequality_raw_value,Air_pollution_particulate_matter_raw_value,Life_expectancy_raw_value,Life_expectancy_Black,Life_expectancy_Hispanic,Life_expectancy_White,Diabetes_prevalence_raw_value,HIV_prevalence_raw_value,Uninsured_adults_raw_value,Median_household_income_raw_value,Median_household_income_Black,Median_household_income_Hispanic,Median_household_income_White,Percentage_Non_Hispanic_Black_raw_value,Percentage_American_Indian_and_Alaska_Native_raw_value,Percentage_Asian_raw_value,Percentage_Native_Hawaiian_Other_Pacific_Islander_raw_value,Percentage_Hispanic_raw_value,Percentage_Non_Hispanic_White_raw_value,Percentage_Females_raw_value,Percentage_Males,Percentage_Rural_raw_value,Percentage_Urban
Maryland,Carroll,0.105281742,2.979911946,0.126301027,0.33,9.4,0.254,0.865090287,0.167356212,0.000470852,2123.810127,0.55,0.061,3.886698684,10.5,78.62171468,78.24408775,105.6724037,78.36423204,0.099,83.6,0.05258698,95956,90697,68448,93889,0.036228915,0.002719247,0.020038117,0.000759964,0.03709575,0.887145325,0.505459274,0.494540726,0.395060251,0.604939749
Maryland,Cecil,0.143888659,3.561242882,0.169159394,0.326,8.5,0.284,0.812368952,0.177850387,0.000408775,2446.333333,0.49,0.128,4.045872426,10.7,76.19214867,72.68873726,99.63189967,76.13359502,0.114,153.1,0.065033864,72739,50280,51689,76048,0.066335363,0.00410402,0.014539124,0.000661311,0.045688834,0.848870908,0.503637212,0.496362788,0.421025043,0.578974957
Maryland,Charles,0.140523005,3.19731474,0.141602478,0.362,8.3,0.258,0.773614646,0.160936417,0.00039449,2534.920635,0.45,0.093,3.719084423,9.3,78.71131795,78.41143221,86.0606105,77.8641716,0.118,342.5,0.057738461,92616,89948,99239,101084,0.478684607,0.007640725,0.033962217,0.001405547,0.060395163,0.385999022,0.518423806,0.481576194,0.295037223,0.704962777
Maryland,Dorchester,0.177972741,3.682778487,0.181566264,0.394,7.6,0.337,0.676375008,0.146028338,0.000435296,2297.285714,0.5,0.27,4.713476784,9.4,75.85730601,71.66111517,,76.83917417,0.187,516,0.08609343,48682,35968,51250,60108,0.279454966,0.005094068,0.011938246,0.000593787,0.059472467,0.625789112,0.524626539,0.475373461,0.562204918,0.437795082
Maryland,Frederick,0.114972124,3.098407762,0.116130523,0.291,9.3,0.221,0.920984639,0.17534611,0.000622962,1605.235669,0.51,0.074,3.984955279,10.3,80.08131674,77.82160736,96.83065841,79.61845708,0.09,188.1,0.06332107,95196,73494,69073,96371,0.096143917,0.004893447,0.048050444,0.000923144,0.10165149,0.726569345,0.506641945,0.493358055,0.25207704,0.74792296
Maryland,Garrett,0.13863125,3.655281108,0.153643465,0.372,8.8,0.281,0.728776955,0.162082148,0.000547327,1827.0625,0.4,0.184,4.387364476,8.7,78.68164009,,,78.46759344,0.131,43.1,0.084665823,49147,,,49736,0.010115557,0.002228852,0.003874773,0.00003429,0.012207249,0.963378253,0.50660083,0.49339917,0.838987275,0.161012725
Maryland,Harford,0.122474992,2.97490564,0.146099377,0.323,9,0.249,0.903719376,0.175904711,0.0005671,1763.356643,0.53,0.097,4.167912966,10.9,78.79940793,77.10378917,89.79435278,78.73579138,0.109,222.2,0.054720226,87959,69978,72150,90036,0.139500543,0.003244657,0.030721857,0.001067114,0.047397975,0.75538676,0.510198617,0.489801383,0.17757101,0.82242899
Maryland,Howard,0.097491764,2.640456366,0.090191011,0.253,9.3,0.167,0.964515736,0.163354029,0.001933899,517.0901771,0.57,0.062,3.698208455,11,83.37551257,81.42060979,88.82442473,82.79171828,0.088,218,0.044264641,116719,91463,92734,131178,0.192954121,0.00418322,0.190621171,0.000884912,0.071470563,0.510609661,0.510708672,0.489291328,0.092516154,0.907483846
Maryland,Kent,0.130986395,3.38135468,0.130183119,0.297,8.7,0.282,0.5742437,0.15835557,0.000877012,1140.235294,0.54,0.192,4.825061189,9.7,78.99813048,75.46263386,,79.08207185,0.115,183.9,0.092816149,55514,30932,73929,62755,0.145178765,0.003250271,0.013774957,0.000567508,0.043336945,0.779858639,0.523190425,0.476809575,0.725850374,0.274149626
Maryland,Montgomery,0.109077705,2.574914479,0.081757134,0.212,9.4,0.162,0.997929566,0.159780178,0.001345851,743.0245614,0.53,0.084,4.455854768,10.8,84.44342878,81.97766455,92.16958684,83.6958426,0.078,397.3,0.096070305,107758,76056,74621,128728,0.184569723,0.007322099,0.155848511,0.001063115,0.198592584,0.434017027,0.516497287,0.483502713,0.023837774,0.976162226
Maryland,Prince George's,0.147562749,3.236994668,0.119791229,0.373,7.9,0.231,0.983119455,0.141540541,0.000539027,1855.195122,0.39,0.12,3.826863214,9.9,79.53047294,78.46672192,87.97337332,78.98659043,0.127,888.5,0.127243859,82445,82695,65838,94083,0.618727648,0.011844172,0.045091432,0.001932239,0.19057789,0.124659631,0.51859436,0.48140564,0.019667138,0.980332862
Maryland,Queen Anne's,0.111453426,2.990676054,0.119817895,0.292,9.3,0.233,0.821645257,0.182544975,0.000361664,2765,0.54,0.086,3.772428359,9.7,79.50363393,73.04439495,99.5039178,79.89709292,0.104,129,0.059481444,93751,53179,80500,96016,0.061949016,0.004656624,0.011860461,0.001134306,0.04123301,0.863326103,0.503591968,0.496408032,0.544876355,0.455123645
Maryland,St. Mary's,0.129936043,3.164715302,0.15013895,0.364,8.8,0.239,0.765489629,0.190481668,0.000399407,2503.711111,0.44,0.106,3.928523697,9,78.97230209,76.4278439,95.45470831,78.88928227,0.119,161.5,0.059307786,89964,51325,58293,99513,0.143062558,0.00457999,0.029432649,0.000967479,0.053211319,0.738585529,0.501535539,0.498464461,0.504179704,0.495820296
Maryland,Somerset,0.190721435,4.052911837,0.197601601,0.444,6.2,0.345,0.609973555,0.1484004,0.000347249,2879.777778,0.45,0.314,4.960843374,9,75.32396649,75.49641533,,74.00836326,0.133,411.7,0.098993833,42098,30824,28636,51705,0.413709835,0.004907498,0.009152872,0.000662123,0.036455696,0.514274586,0.459474197,0.540525803,0.45791462,0.54208538
Maryland,Talbot,0.125813865,3.115084353,0.128153098,0.284,8.8,0.203,0.756286062,0.174344967,0.000916368,1091.264706,0.52,0.146,4.949836779,9.3,81.40954866,78.16795221,90.40001935,81.43008294,0.116,222.3,0.096387371,64245,39777,28214,75438,0.123836832,0.004030513,0.014309673,0.002055832,0.068437568,0.777293876,0.527672582,0.472327418,0.546556561,0.453443439
Maryland,Washington,0.158272289,3.590943223,0.154640232,0.363,8.1,0.272,0.745730177,0.162352544,0.00055785,1792.595238,0.51,0.165,4.592950878,10.1,77.16194212,77.64106088,92.74533752,76.91909012,0.137,318.3,0.072691347,62556,40510,52837,61479,0.115970741,0.00325325,0.019088825,0.000874601,0.053960219,0.782138266,0.490922704,0.509077296,0.294899274,0.705100726
Maryland,Wicomico,0.153074234,3.742435937,0.153089554,0.361,7.3,0.267,0.771626508,0.171297999,0.00068012,1470.328571,0.47,0.201,4.358505854,9.3,76.28911606,73.4154563,84.98565745,76.84195832,0.117,275.7,0.096930825,54313,40576,47786,61544,0.264673676,0.003837395,0.030970493,0.001385726,0.054324337,0.623411987,0.526188284,0.473811716,0.258059615,0.741940385
Maryland,Worcester,0.135571718,3.512449548,0.137538664,0.347,8.1,0.261,0.89573211,0.153033217,0.000870575,1148.666667,0.49,0.177,4.37969203,9,78.47495549,74.0016738,99.7500861,79.00000258,0.126,194.7,0.088837226,59266,35125,70068,64837,0.12843718,0.004129441,0.014742489,0.000424522,0.035679139,0.801497405,0.515138066,0.484861934,0.355268784,0.644731216
Maryland,Baltimore city,0.187660131,3.743589402,0.202625953,0.349,6.6,0.265,0.996088321,0.185778619,0.000969512,1031.44688,0.46,0.261,6.283503299,9.5,72.78259008,70.67810951,92.52396141,75.53707975,0.125,2150.7,0.090200212,50501,37540,57005,75001,0.619025884,0.00451954,0.027656661,0.000795027,0.054873484,0.277592345,0.531323911,0.468676089,0,1
Massachusetts,Massachusetts,0.143987009,3.543665681,0.136676186,0.247,9.3,0.213,0.944656761,0.213463426,0.001032826,968.2172195,0.53,0.124,5.477978136,7.7,80.51433587,80.44386755,86.05571011,80.30530581,0.089,342.5,0.038929584,79817,,,,0.072481194,0.004942229,0.071355747,0.001074593,0.122747712,0.714007043,0.51456742,0.48543258,0.080279442,0.919720558
Massachusetts,Barnstable,0.100408274,3.151687821,0.118539063,0.214,8.4,0.182,0.915780405,0.204070909,0.000974495,1026.173077,0.52,0.099,4.388676032,6.7,79.61116066,80.1041758,95.89473802,79.82653045,0.088,391.1,0.04072265,69001,53707,81434,71308,0.031071209,0.007614344,0.016137724,0.000646634,0.032022417,0.897649159,0.521622394,0.478377606,0.074830468,0.925169532
Massachusetts,Berkshire,0.132075844,3.567795263,0.137829541,0.257,8.4,0.199,0.85326058,0.193091461,0.001092524,915.3115942,0.51,0.159,4.902702006,7.7,78.8690627,71.7727413,86.38819523,79.04781919,0.1,153.7,0.038938592,58375,19667,43771,58314,0.031239117,0.003205433,0.017135214,0.000506538,0.050669579,0.878169817,0.515726406,0.484273594,0.315937479,0.684062521
Massachusetts,Bristol,0.143427383,3.718130023,0.150132128,0.291,8.4,0.268,0.954862891,0.209512792,0.000532518,1877.869565,0.52,0.143,5.323146785,6.9,78.64580689,81.85590357,85.84667205,78.9746552,0.107,282.8,0.044064989,66005,47065,34965,70055,0.045953881,0.006278124,0.024970657,0.001253497,0.084314087,0.823999773,0.515722791,0.484277209,0.098343015,0.901656985
Massachusetts,Dukes,0.110566115,3.118073427,0.120185292,0.268,8.9,0.182,0.883519807,0.205395051,0.000634921,1575,0.52,0.117,4.336751979,6,81.97842076,,,82.22735225,0.066,285.1,0.053801515,70224,32197,41983,79861,0.040744583,0.012563393,0.011065007,0.000576302,0.03769018,0.87269479,0.506857999,0.493142001,0.390263078,0.609736922
Massachusetts,Essex,0.133952842,3.470228002,0.117400648,0.248,9,0.211,0.957334837,0.207727001,0.000762858,1310.859766,0.53,0.133,5.559083959,7.8,80.28381314,79.14789322,86.88059844,79.87020817,0.097,279.3,0.045583567,76373,50859,43077,84546,0.033833436,0.008868787,0.03899256,0.001684715,0.218715771,0.695155052,0.517776783,0.482223217,0.042440447,0.957559553
Massachusetts,Franklin,0.124967007,3.564843186,0.136111801,0.288,8.6,0.217,0.792355546,0.197014467,0.000763769,1309.296296,0.53,0.145,4.576536962,7.7,79.76881726,,86.36893434,82.19647218,0.117,143.7,0.036163119,58992,,38346,60949,0.013161789,0.004777137,0.017953018,0.001578287,0.041655511,0.904189507,0.514747122,0.485252878,0.544317099,0.455682901
Massachusetts,Hampden,0.183480807,4.263947856,0.154405253,0.312,8.4,0.257,0.951673175,0.203220504,0.000685372,1459.062112,0.52,0.258,5.604654647,8.2,78.40224996,75.28857115,79.72464656,78.80637495,0.107,490.8,0.044295618,52682,41220,25917,65815,0.077331072,0.007942076,0.027046849,0.001772937,0.261461376,0.617026569,0.516613309,0.483386691,0.08570843,0.91429157
Massachusetts,Hampshire,0.122955152,3.592277872,0.133861569,0.204,8,0.169,0.851246205,0.23920786,0.001390314,719.2622222,0.58,0.094,4.778577138,8,80.82906912,79.0331634,89.76853654,80.84255138,0.068,120.5,0.031781359,74456,41152,55794,69457,0.029060147,0.002962412,0.057748443,0.000743702,0.05777943,0.834259862,0.533048248,0.466951752,0.274436994,0.725563006
Massachusetts,Middlesex,0.108441669,3.033134581,0.099544431,0.221,9,0.188,0.977114401,0.230978832,0.001253317,797.8830264,0.56,0.08,5.048863515,8.5,82.18800762,83.43540759,91.17313602,81.61699493,0.074,271.3,0.035225648,100374,54530,59897,102659,0.052439627,0.002620278,0.128508206,0.000660798,0.08259729,0.715727987,0.510447051,0.489552949,0.030277064,0.969722936
Massachusetts,Nantucket,0.125740235,3.334949477,0.139487584,0.249,8.9,0.195,0.954187967,0.221401729,0.000623386,1604.142857,0.4,0.056,3.817981635,6,82.77027479,,,82.83364109,0.076,192.3,0.051402515,97525,,122344,105625,0.094817692,0.004149378,0.016862364,0.000353139,0.153085548,0.717400901,0.490685972,0.509314028,0.188950059,0.811049941
Massachusetts,Norfolk,0.117648513,3.028132108,0.122389803,0.232,9,0.199,0.936599836,0.208961997,0.001269416,787.7637795,0.56,0.059,4.787896225,8.1,81.71805436,81.67731019,89.11332701,81.06321163,0.085,211,0.026825961,100184,75767,84515,102412,0.070753968,0.002109477,0.118156249,0.000460739,0.047698572,0.744438522,0.519081697,0.480918303,0.012403667,0.987596333
Massachusetts,Plymouth,0.126049519,3.418024959,0.145124573,0.282,8.7,0.248,0.866636763,0.215185423,0.000628953,1589.944444,0.53,0.073,4.622244721,7.2,79.569409,84.29296363,85.90031133,79.23158381,0.109,221.3,0.03406527,89678,51367,52462,91474,0.106391808,0.003298387,0.015461311,0.001312407,0.040719353,0.81681695,0.513884493,0.486115507,0.103077473,0.896922527
Massachusetts,Suffolk,0.173545953,3.766841204,0.144754109,0.212,8.1,0.193,0.998770122,0.243624976,0.00148257,674.5046492,0.48,0.241,7.83486835,7.6,81.23619068,79.52876925,88.35777901,80.35822996,0.082,829.6,0.048061596,68743,42548,40366,91210,0.20343957,0.007366968,0.092560935,0.001777636,0.233810508,0.44942967,0.51677667,0.48322333,0.000740974,0.999259026
Massachusetts,Worcester,0.138356128,3.713991062,0.138047476,0.27,8.6,0.234,0.922953045,0.225385632,0.000988965,1011.157895,0.51,0.108,5.050786017,7.9,79.20600312,80.63950501,82.85694393,79.29489649,0.09,260.6,0.037819248,71767,47056,37524,77053,0.047316026,0.004015218,0.053809463,0.000708922,0.119142217,0.760862213,0.50691891,0.49308109,0.183902864,0.816097136
Michigan,Michigan,0.173846566,4.309337147,0.193048497,0.32,7.1,0.234,0.854950706,0.19606259,0.000782951,1277.219359,0.46,0.193,4.681829941,8.4,78.04416435,73.64397892,81.50025771,78.67569783,0.108,183.7,0.07307336,56640,,,,0.137618417,0.007352904,0.033747386,0.000414369,0.051923411,0.748850005,0.507584548,0.492415452,0.254327657,0.745672343
Michigan,Alcona,0.147496921,4.004213006,0.160500881,0.349,8,0.217,0.715317127,0.156188618,0.000579654,1725.166667,0.28,0.316,4.08753806,7.5,76.84512207,,,77.32584557,0.113,,0.098522168,39862,,43125,39978,0.004535804,0.007237985,0.003763752,0.000675545,0.015537541,0.957151129,0.495850222,0.504149778,0.989215866,0.010784134
Michigan,Alger,0.154048475,4.124156303,0.176089339,0.258,6.9,0.258,0.942714301,0.187304542,0.00076746,1303,0.36,0.185,4.087831567,6.4,80.13504823,,,79.42729715,0.112,85.5,0.087355318,47441,,21250,46929,0.072331538,0.044080466,0.00450698,0.000109926,0.015609542,0.835220402,0.446740684,0.553259316,0.690448912,0.309551088
Michigan,Allegan,0.142100755,3.89793332,0.162739223,0.335,8.9,0.204,0.681629686,0.191130565,0.000231865,4312.851852,0.43,0.136,3.76134298,11,79.13335459,76.87247321,84.67549208,79.16320542,0.088,101.9,0.065379072,62247,43370,51332,60836,0.013142755,0.007415173,0.008974916,0.000366497,0.074254008,0.882090227,0.500413375,0.499586625,0.644675427,0.355324573
Michigan,Alpena,0.146943772,4.095082723,0.173569434,0.336,8.1,0.245,0.749341172,0.191157182,0.000737826,1355.333333,0.45,0.226,4.623139341,7.5,77.99279088,,,77.74451668,0.137,80.4,0.071828927,42792,7917,40000,41923,0.005042313,0.006417489,0.005818054,0.000599436,0.014210155,0.955994358,0.50719323,0.49280677,0.518278262,0.481721738
Michigan,Antrim,0.140028483,3.984274936,0.16385554,0.319,8.5,0.292,0.674724343,0.181028774,0.000601065,1663.714286,0.43,0.187,4.007367007,7.4,80.48517433,,,80.36749163,0.074,69.4,0.090389732,56456,,44167,53008,0.002867537,0.011940937,0.002953135,0.000641986,0.024438262,0.945602397,0.502803338,0.497196662,1,0
Michigan,Arenac,0.158112277,4.301253784,0.184857836,0.356,6.9,0.306,0.697653941,0.177174075,0.000332336,3009,0.39,0.241,4.039329668,8.3,76.70458487,,,76.54702539,0.164,,0.092185307,42540,,26875,41018,0.004720431,0.012299714,0.003191277,0.000598365,0.020011967,0.945149924,0.495778206,0.504221794,1,0
Michigan,Baraga,0.161241448,4.210718716,0.193383426,0.359,7.4,0.241,0.256659142,0.19251493,0.001066224,937.8888889,0.28,0.21,4.656004861,6,75.41337909,,,75.47253549,0.185,107.3,0.092257002,43435,,,43700,0.079206731,0.1421875,0.002524039,0,0.015865385,0.723317308,0.448798077,0.551201923,1,0
Michigan,Barry,0.128541224,3.725795749,0.159971026,0.372,8.8,0.273,0.566609771,0.204700699,0.000330109,3029.3,0.45,0.108,3.515117467,11.2,79.45916674,,89.64932288,79.46457373,0.171,43.6,0.061538033,64121,,51306,61758,0.005919192,0.005722975,0.004856353,0.000179865,0.031247445,0.939957814,0.496639796,0.503360204,0.771280821,0.228719179
Michigan,Bay,0.145045526,4.046153884,0.177918126,0.359,7.7,0.255,0.858709671,0.197823303,0.000412514,2424.162791,0.49,0.248,4.27317757,9.5,77.49196102,72.53875708,79.92555831,77.51445112,0.089,92.7,0.072123438,50576,36027,35969,49064,0.016685431,0.006601041,0.006091048,0.000144338,0.054222838,0.898944411,0.508597712,0.491402288,0.303114938,0.696885062
Michigan,Benzie,0.130378942,3.71127111,0.156819462,0.365,,0.3,0.8867903,0.193727219,0.000512149,1952.555556,0.52,0.157,3.814751963,7.5,80.46584073,,,80.46906726,0.136,32.7,0.082737487,51905,,25795,57065,0.006365121,0.015321354,0.004506281,0.000337971,0.025798457,0.935109559,0.503520532,0.496479468,1,0
Michigan,Berrien,0.160803722,4.287990462,0.165930279,0.326,7.1,0.225,0.867064593,0.164719902,0.000764947,1307.279661,0.46,0.211,4.889125181,11.8,77.41668926,72.27020907,84.96321494,78.24159775,0.117,173.8,0.08640072,51509,23382,44486,54062,0.145795084,0.006552442,0.021421945,0.000888797,0.057103561,0.74712763,0.510513102,0.489486898,0.328569698,0.671430302
Michigan,Branch,0.150896631,4.127669085,0.184006195,0.38,8.3,0.295,0.624049682,0.192090538,0.000460723,2170.5,0.45,0.212,3.688970313,11.8,76.68730917,,81.39334384,76.54419653,0.102,58,0.097643238,50477,53750,66000,50229,0.021525836,0.005272569,0.007312824,0.000275091,0.050112329,0.900073358,0.484549081,0.515450919,0.627033239,0.372966761
Michigan,Calhoun,0.161887936,4.161187453,0.18792894,0.338,7.3,0.27,0.767000132,0.179937817,0.000596445,1676.6,0.5,0.276,4.468358136,11.5,75.96794176,72.84595688,78.18389892,76.15162991,0.138,148.9,0.067385687,48413,27051,38011,52111,0.107631221,0.007785139,0.029935979,0.000453575,0.05344011,0.772505893,0.510606973,0.489393027,0.309770394,0.690229606
Michigan,Cass,0.145011429,3.785538655,0.164917185,0.398,8.3,0.298,0.619375442,0.194645941,0.000194625,5138.1,0.48,0.173,3.637787712,12.9,78.16388866,75.72454977,95.86679933,78.22199342,0.187,43.3,0.083218545,55978,46442,47263,55076,0.050258456,0.012390374,0.008169903,0.000638879,0.039707277,0.862815325,0.498209204,0.501790796,0.711816113,0.288183887
Michigan,Charlevoix,0.12952071,3.7268513,0.154221528,0.349,8.5,0.172,0.837758681,0.186756041,0.000879911,1136.478261,0.42,0.16,4.128748902,7.4,79.93037752,,,79.94511904,0.125,35.4,0.07358871,54491,,59028,53384,0.004839201,0.016194178,0.005715592,0.000533455,0.021109587,0.937319006,0.505105929,0.494894071,0.704034838,0.295965162
Michigan,Cheboygan,0.150030313,4.214859688,0.175318429,0.303,7.4,0.265,0.780934537,0.179137244,0.000591273,1691.266667,0.38,0.259,3.842853834,7.1,78.77845622,,,78.53681702,0.177,62.3,0.096083145,48589,63750,37083,46909,0.00621729,0.029551804,0.004289143,0.000511549,0.014913627,0.920001574,0.501318223,0.498681777,0.827278984,0.172721016
Michigan,Chippewa,0.185036661,4.578398784,0.216106328,0.405,7.1,0.305,0.855036345,0.208917236,0.000609902,1639.608696,0.34,0.224,4.327857703,6.9,78.91942152,,,78.89988374,0.125,76.3,0.111382114,47380,30817,45000,46871,0.066156676,0.160833755,0.009835541,0.000613055,0.019937628,0.695657968,0.447956926,0.552043074,0.489382139,0.510617861
Michigan,Clare,0.171629058,4.403404518,0.202247855,0.373,7.7,0.312,0.65792537,0.17318296,0.000326232,3065.3,0.35,0.324,4.420915562,8.3,75.05281083,,,75.31538754,0.167,99.4,0.094348408,39394,27778,19509,38046,0.007087817,0.008550899,0.003088728,0.000357642,0.020288065,0.947264038,0.500113795,0.499886205,0.706428248,0.293571752
Michigan,Clinton,0.123069588,3.646856554,0.15278115,0.341,8.4,0.237,0.723329177,0.229090526,0.000318703,3137.72,0.5,0.086,3.783926716,10.6,81.46092307,82.80257236,83.30751779,81.44188799,0.114,62.7,0.054114174,70967,35458,46727,68868,0.019046539,0.005029496,0.016979277,0.000516815,0.045391519,0.89647305,0.50544547,0.49455453,0.529264281,0.470735719
Michigan,Crawford,0.151731493,4.100292824,0.17845258,0.324,7.6,0.237,0.991544692,0.181833367,0.000934781,1069.769231,0.29,0.261,4.002998858,7.4,75.58723993,,,76.11100561,0.15,,0.075674294,46930,,,47955,0.008128912,0.007553413,0.007625351,0.000359686,0.02028631,0.943385368,0.491978994,0.508021006,0.725877505,0.274122495
Michigan,Delta,0.157969262,4.073680078,0.173991833,0.358,7.6,0.227,0.932935876,0.176230503,0.00075073,1332.037037,0.4,0.174,4.511455357,7.1,78.35321584,,,78.44841426,0.144,67.4,0.076541495,49292,,,46758,0.003513958,0.026466241,0.004880498,0.000250997,0.013944279,0.928521628,0.503360571,0.496639429,0.437535407,0.562464593
Michigan,Dickinson,0.151330661,4.112241621,0.177683811,0.244,7.4,0.21,0.892731581,0.191213751,0.000904977,1105,0.41,0.151,4.618223037,7,78.93728603,,,78.92779366,0.117,,0.071041582,52348,,,49401,0.004963952,0.009770319,0.00598826,0.000630343,0.016310129,0.950990821,0.498759012,0.501240988,0.327652094,0.672347906
Michigan,Eaton,0.140710353,3.638837808,0.171766355,0.37,7.8,0.229,0.716914597,0.202356528,0.000330193,3028.527778,0.47,0.122,3.63739962,10.9,79.19645591,78.71581211,78.92372904,79.40243381,0.098,91.7,0.065917991,66716,46003,55239,63734,0.066687305,0.005335713,0.024675396,0.000346002,0.054804873,0.827909603,0.508577204,0.491422796,0.379717703,0.620282297
Michigan,Emmet,0.137981172,3.927325896,0.165290755,0.273,8,0.194,0.875695846,0.199221779,0.001325581,754.3863636,0.49,0.114,4.010443553,7.1,79.68793019,,,79.61624917,0.085,49.2,0.088793505,58891,,53333,54383,0.007325567,0.038159001,0.005974541,0.001290981,0.016872823,0.91176294,0.507205476,0.492794524,0.748883587,0.251116413
Michigan,Genesee,0.167830551,4.137083401,0.189868878,0.349,6.6,0.262,0.857192513,0.177282015,0.000864048,1157.34375,0.48,0.289,4.78067009,10.2,75.31782767,71.86176661,76.73655979,76.25967887,0.135,149.7,0.081578384,48370,29527,45333,52242,0.199809778,0.005652606,0.010521219,0.000262969,0.03489378,0.72515557,0.517704944,0.482295056,0.16755208,0.83244792
Michigan,Gladwin,0.171159778,4.345793227,0.176913312,0.425,8.1,0.261,0.648178421,0.170274704,0.000158516,6308.5,0.43,0.268,4.213015253,8.4,76.64670486,,,76.47546239,0.194,41.1,0.093094406,44635,,46917,43246,0.005091368,0.006275408,0.004302009,0.000315744,0.017721119,0.956743103,0.49425741,0.50574259,0.885801028,0.114198972
Michigan,Gogebic,0.171855379,4.439353,0.194212072,0.312,7.6,0.243,0.903025507,0.179478968,0.000912528,1095.857143,0.38,0.268,4.832543444,6.4,79.15788042,,,79.42279688,0.141,51.4,0.089088835,39934,41806,26667,39426,0.03881823,0.029279279,0.003709592,0.000529942,0.015434552,0.898648649,0.461711712,0.538288288,0.681682596,0.318317404
Michigan,Grand Traverse,0.12044942,3.508511024,0.171784883,0.309,8.3,0.182,0.905502035,0.203749241,0.001317982,758.7355372,0.55,0.115,3.976629548,7.7,80.01792865,,84.9118069,80.21134269,0.065,100.4,0.072418855,64591,41000,55250,61985,0.0070863,0.013308416,0.007896471,0.000572521,0.029414624,0.927225001,0.510699664,0.489300336,0.480238199,0.519761801
Michigan,Gratiot,0.165249964,4.374261838,0.198229122,0.378,6.8,0.203,0.548639232,0.194820983,0.000487591,2050.9,0.41,0.208,4.633189655,9.7,77.92441135,,78.47611983,77.87251272,0.111,96.7,0.06721889,48988,,37688,45829,0.058080248,0.00729082,0.005591271,0.00041873,0.063228158,0.857459543,0.462942437,0.537057563,0.601563236,0.398436764
Michigan,Hillsdale,0.141164466,3.912603963,0.185874179,0.386,8.2,0.236,0.609771247,0.191305344,0.000261558,3823.25,0.42,0.2,4.234364775,11.3,77.42127106,,,77.18184881,0.122,38.7,0.084340596,50388,,33977,49200,0.00642637,0.006076636,0.00491814,0.000327876,0.023279197,0.946119041,0.502437212,0.497562788,0.691269705,0.308730295
Michigan,Houghton,0.156838489,4.207809986,0.185452658,0.313,7.5,0.21,0.788003713,0.218828494,0.000633522,1578.478261,0.3,0.155,5.163184139,6.1,78.53615381,,,78.32843884,0.083,41.8,0.080802603,42282,20833,,44629,0.00908363,0.007068113,0.033104172,0.000441757,0.016593501,0.919130843,0.459178884,0.540821116,0.378153325,0.621846675
Michigan,Huron,0.14458324,3.886887073,0.16020265,0.342,7.6,0.238,0.604595688,0.186504824,0.000543478,1840,0.42,0.184,4.054632723,9,76.84605503,,,76.87130676,0.13,29.3,0.076070817,45817,45078,37917,46393,0.005518835,0.004010781,0.006000128,0.000128345,0.024578066,0.951678111,0.50462042,0.49537958,0.89461924,0.10538076
Michigan,Ingham,0.161908694,4.421169887,0.177511051,0.315,6.8,0.202,0.893590132,0.216827486,0.001061388,942.1623377,0.48,0.191,4.976452044,10.6,78.56509795,74.56046913,81.3341162,78.8282801,0.093,171.1,0.07261998,52837,31962,44405,55004,0.114936718,0.006364118,0.073195894,0.00067638,0.078791398,0.692445386,0.512969068,0.487030932,0.132063583,0.867936417
Michigan,Ionia,0.139666182,3.927439387,0.181675454,0.348,8.4,0.258,0.745778891,0.221485566,0.000295531,3383.736842,0.32,0.124,3.842361388,10.6,78.52360093,,88.01588852,78.26643371,0.127,109.6,0.069997762,61667,66554,52393,54115,0.044915122,0.006836941,0.004781187,0.000342626,0.048310232,0.883849868,0.463619374,0.536380626,0.60538299,0.39461701
Michigan,Iosco,0.150330533,4.166964847,0.169723819,0.305,7.3,0.279,0.896125468,0.166904626,0.000516652,1935.538462,0.29,0.275,3.723796103,7.9,75.63775028,,,75.68481092,0.177,44.8,0.089149299,41256,31667,47412,41827,0.006977393,0.009648738,0.008731709,0.000518321,0.024081974,0.934093537,0.50412663,0.49587337,0.589060146,0.410939854
Michigan,Iron,0.15098506,4.123629976,0.167290662,0.275,7.9,0.232,0.876195312,0.167385678,0.000719166,1390.5,0.4,0.247,4.555861342,6.6,76.53739418,,,76.52361565,0.077,,0.081933842,40959,,,38716,0.004137807,0.014932086,0.004947378,0.000179905,0.023297652,0.940091751,0.500944499,0.499055501,0.728526699,0.271473301
Michigan,Isabella,0.185923652,4.515547258,0.199292835,0.334,7.3,0.179,0.758672185,0.224620453,0.000464377,2153.424242,0.45,0.168,5.329292343,9.1,78.61158418,,75.53865576,79.0435482,0.08,77,0.087014785,47056,26912,35156,44815,0.026076358,0.040489215,0.0196423,0.000410986,0.03986565,0.851761571,0.513463337,0.486536663,0.465887272,0.534112728
